dteday,season,year,month,hours,holiday,one_of_week,weather_situation,temp,atemp,humidity,wind_speed,casual,registered,count_cr,humidity_category,category_days
2011-10-17,Winter,2011,Oct,12,No Holiday,Monday,Clear,0.56,0.5303,40.0,0.0896,39,166,205,Terlalu kering,weekdays
2011-10-17,Winter,2011,Oct,13,No Holiday,Monday,Clear,0.56,0.5303,46.0,0.0896,49,156,205,Ideal,weekdays
2011-10-17,Winter,2011,Oct,14,No Holiday,Monday,Clear,0.58,0.5455,49.0,0.194,44,122,166,Ideal,weekdays
2011-10-17,Winter,2011,Oct,15,No Holiday,Monday,Clear,0.56,0.5303,60.0,0.2537,66,142,208,Ideal,weekdays
2011-10-17,Winter,2011,Oct,16,No Holiday,Monday,Clear,0.58,0.5455,56.00000000000001,0.2537,64,238,302,Ideal,weekdays
2011-10-17,Winter,2011,Oct,17,No Holiday,Monday,Clear,0.56,0.5303,64.0,0.1343,80,540,620,Ideal,weekdays
2011-10-17,Winter,2011,Oct,18,No Holiday,Monday,Clear,0.56,0.5303,60.0,0.0,49,469,518,Ideal,weekdays
2011-10-17,Winter,2011,Oct,19,No Holiday,Monday,Clear,0.54,0.5152,68.0,0.1045,45,288,333,Terlalu Lembab,weekdays
2011-10-17,Winter,2011,Oct,20,No Holiday,Monday,Clear,0.52,0.5,77.0,0.1045,40,189,229,Terlalu Lembab,weekdays
2011-10-17,Winter,2011,Oct,21,No Holiday,Monday,Clear,0.5,0.4848,77.0,0.1045,36,141,177,Terlalu Lembab,weekdays
2011-10-17,Winter,2011,Oct,22,No Holiday,Monday,Clear,0.5,0.4848,77.0,0.0,16,88,104,Terlalu Lembab,weekdays
2011-10-17,Winter,2011,Oct,23,No Holiday,Monday,Misty,0.48,0.4697,88.0,0.0,10,52,62,Terlalu Lembab,weekdays
2011-10-18,Winter,2011,Oct,0,No Holiday,Tuesday,Clear,0.48,0.4697,82.0,0.0,8,23,31,Terlalu Lembab,weekdays
2011-10-18,Winter,2011,Oct,1,No Holiday,Tuesday,Misty,0.46,0.4545,88.0,0.0,4,7,11,Terlalu Lembab,weekdays
2011-10-18,Winter,2011,Oct,2,No Holiday,Tuesday,Clear,0.44,0.4394,94.0,0.0896,1,4,5,Terlalu Lembab,weekdays
2011-10-18,Winter,2011,Oct,3,No Holiday,Tuesday,Clear,0.44,0.4394,94.0,0.0896,0,1,1,Terlalu Lembab,weekdays
2011-10-18,Winter,2011,Oct,4,No Holiday,Tuesday,Misty,0.44,0.4394,94.0,0.1045,0,4,4,Terlalu Lembab,weekdays
2011-10-18,Winter,2011,Oct,5,No Holiday,Tuesday,Misty,0.46,0.4545,88.0,0.0,2,19,21,Terlalu Lembab,weekdays
2011-10-18,Winter,2011,Oct,6,No Holiday,Tuesday,Clear,0.46,0.4545,82.0,0.0896,4,105,109,Terlalu Lembab,weekdays
2011-10-18,Winter,2011,Oct,7,No Holiday,Tuesday,Clear,0.46,0.4545,88.0,0.0896,15,326,341,Terlalu Lembab,weekdays
2011-10-18,Winter,2011,Oct,8,No Holiday,Tuesday,Clear,0.5,0.4848,77.0,0.0896,25,474,499,Terlalu Lembab,weekdays
2011-10-18,Winter,2011,Oct,9,No Holiday,Tuesday,Misty,0.52,0.5,77.0,0.0896,29,198,227,Terlalu Lembab,weekdays
2011-10-18,Winter,2011,Oct,10,No Holiday,Tuesday,Misty,0.56,0.5303,68.0,0.0,27,75,102,Terlalu Lembab,weekdays
2011-10-18,Winter,2011,Oct,11,No Holiday,Tuesday,Misty,0.6,0.6212,49.0,0.1045,35,112,147,Ideal,weekdays
2011-10-18,Winter,2011,Oct,12,No Holiday,Tuesday,Misty,0.62,0.6212,43.0,0.0896,42,159,201,Terlalu kering,weekdays
2011-10-18,Winter,2011,Oct,13,No Holiday,Tuesday,Misty,0.64,0.6212,38.0,0.194,48,171,219,Terlalu kering,weekdays
2011-10-18,Winter,2011,Oct,14,No Holiday,Tuesday,Misty,0.62,0.6212,41.0,0.1642,32,137,169,Terlalu kering,weekdays
2011-10-18,Winter,2011,Oct,15,No Holiday,Tuesday,Clear,0.62,0.6212,50.0,0.194,66,139,205,Ideal,weekdays
2011-10-18,Winter,2011,Oct,16,No Holiday,Tuesday,Clear,0.62,0.6212,56.99999999999999,0.2537,58,246,304,Ideal,weekdays
2011-10-18,Winter,2011,Oct,17,No Holiday,Tuesday,Clear,0.6,0.6061,60.0,0.1343,72,553,625,Ideal,weekdays
2011-10-18,Winter,2011,Oct,18,No Holiday,Tuesday,Clear,0.56,0.5303,68.0,0.1045,58,512,570,Terlalu Lembab,weekdays
2011-10-18,Winter,2011,Oct,19,No Holiday,Tuesday,Clear,0.56,0.5303,60.0,0.1045,31,286,317,Ideal,weekdays
2011-10-18,Winter,2011,Oct,20,No Holiday,Tuesday,Clear,0.54,0.5152,64.0,0.1642,23,204,227,Ideal,weekdays
2011-10-18,Winter,2011,Oct,21,No Holiday,Tuesday,Misty,0.54,0.5152,68.0,0.1343,28,178,206,Terlalu Lembab,weekdays
2011-10-18,Winter,2011,Oct,22,No Holiday,Tuesday,Misty,0.52,0.5,77.0,0.1642,22,115,137,Terlalu Lembab,weekdays
2011-10-18,Winter,2011,Oct,23,No Holiday,Tuesday,Misty,0.52,0.5,77.0,0.194,7,63,70,Terlalu Lembab,weekdays
2011-10-19,Winter,2011,Oct,0,No Holiday,Wednesday,Misty,0.52,0.5,77.0,0.194,11,23,34,Terlalu Lembab,weekdays
2011-10-19,Winter,2011,Oct,1,No Holiday,Wednesday,Misty,0.52,0.5,77.0,0.194,7,9,16,Terlalu Lembab,weekdays
2011-10-19,Winter,2011,Oct,2,No Holiday,Wednesday,Misty,0.52,0.5,77.0,0.194,1,6,7,Terlalu Lembab,weekdays
2011-10-19,Winter,2011,Oct,4,No Holiday,Wednesday,Light_rainsnow,0.5,0.4848,94.0,0.194,0,3,3,Terlalu Lembab,weekdays
2011-10-19,Winter,2011,Oct,5,No Holiday,Wednesday,Light_rainsnow,0.5,0.4848,100.0,0.1045,0,3,3,Terlalu Lembab,weekdays
2011-10-19,Winter,2011,Oct,6,No Holiday,Wednesday,Light_rainsnow,0.52,0.5,83.0,0.2537,3,28,31,Terlalu Lembab,weekdays
2011-10-19,Winter,2011,Oct,7,No Holiday,Wednesday,Light_rainsnow,0.52,0.5,77.0,0.2537,1,67,68,Terlalu Lembab,weekdays
2011-10-19,Winter,2011,Oct,8,No Holiday,Wednesday,Light_rainsnow,0.54,0.5152,70.0,0.4925,10,200,210,Terlalu Lembab,weekdays
2011-10-19,Winter,2011,Oct,9,No Holiday,Wednesday,Light_rainsnow,0.52,0.5,88.0,0.4925,17,185,202,Terlalu Lembab,weekdays
2011-10-19,Winter,2011,Oct,10,No Holiday,Wednesday,Light_rainsnow,0.52,0.5,88.0,0.4925,14,109,123,Terlalu Lembab,weekdays
2011-10-19,Winter,2011,Oct,11,No Holiday,Wednesday,Light_rainsnow,0.52,0.5,94.0,0.2537,33,116,149,Terlalu Lembab,weekdays
2011-10-19,Winter,2011,Oct,12,No Holiday,Wednesday,Light_rainsnow,0.52,0.5,94.0,0.3284,13,117,130,Terlalu Lembab,weekdays
2011-10-19,Winter,2011,Oct,13,No Holiday,Wednesday,Misty,0.54,0.5152,94.0,0.2836,20,86,106,Terlalu Lembab,weekdays
2011-10-19,Winter,2011,Oct,14,No Holiday,Wednesday,Light_rainsnow,0.54,0.5152,94.0,0.1642,17,80,97,Terlalu Lembab,weekdays
2011-10-19,Winter,2011,Oct,15,No Holiday,Wednesday,Light_rainsnow,0.54,0.5152,100.0,0.1343,21,99,120,Terlalu Lembab,weekdays
2011-10-19,Winter,2011,Oct,16,No Holiday,Wednesday,Light_rainsnow,0.56,0.5303,94.0,0.1642,21,180,201,Terlalu Lembab,weekdays
2011-10-19,Winter,2011,Oct,17,No Holiday,Wednesday,Light_rainsnow,0.56,0.5303,94.0,0.1642,11,170,181,Terlalu Lembab,weekdays
2011-10-19,Winter,2011,Oct,18,No Holiday,Wednesday,Light_rainsnow,0.56,0.5303,100.0,0.1642,8,132,140,Terlalu Lembab,weekdays
2011-10-19,Winter,2011,Oct,19,No Holiday,Wednesday,Misty,0.6,0.5455,88.0,0.1343,8,189,197,Terlalu Lembab,weekdays
2011-10-19,Winter,2011,Oct,20,No Holiday,Wednesday,Light_rainsnow,0.6,0.5152,94.0,0.0896,5,140,145,Terlalu Lembab,weekdays
2011-10-19,Winter,2011,Oct,21,No Holiday,Wednesday,Misty,0.58,0.5455,94.0,0.1343,6,79,85,Terlalu Lembab,weekdays
2011-10-19,Winter,2011,Oct,22,No Holiday,Wednesday,Misty,0.58,0.5455,94.0,0.3582,13,94,107,Terlalu Lembab,weekdays
2011-10-19,Winter,2011,Oct,23,No Holiday,Wednesday,Misty,0.58,0.5455,94.0,0.3582,14,55,69,Terlalu Lembab,weekdays
2011-10-20,Winter,2011,Oct,0,No Holiday,Thursday,Clear,0.56,0.5303,94.0,0.2985,4,22,26,Terlalu Lembab,weekdays
2011-10-20,Winter,2011,Oct,1,No Holiday,Thursday,Clear,0.56,0.5303,88.0,0.3582,4,11,15,Terlalu Lembab,weekdays
2011-10-20,Winter,2011,Oct,2,No Holiday,Thursday,Clear,0.56,0.5303,88.0,0.4478,0,4,4,Terlalu Lembab,weekdays
2011-10-20,Winter,2011,Oct,3,No Holiday,Thursday,Clear,0.5,0.4848,82.0,0.4627,0,1,1,Terlalu Lembab,weekdays
2011-10-20,Winter,2011,Oct,4,No Holiday,Thursday,Clear,0.5,0.4848,82.0,0.4627,2,6,8,Terlalu Lembab,weekdays
2011-10-20,Winter,2011,Oct,5,No Holiday,Thursday,Clear,0.48,0.4697,82.0,0.3582,2,24,26,Terlalu Lembab,weekdays
2011-10-20,Winter,2011,Oct,6,No Holiday,Thursday,Clear,0.44,0.4394,82.0,0.4179,5,87,92,Terlalu Lembab,weekdays
2011-10-20,Winter,2011,Oct,7,No Holiday,Thursday,Clear,0.42,0.4242,77.0,0.4478,15,303,318,Terlalu Lembab,weekdays
2011-10-20,Winter,2011,Oct,8,No Holiday,Thursday,Clear,0.44,0.4394,67.0,0.5224,17,409,426,Terlalu Lembab,weekdays
2011-10-20,Winter,2011,Oct,9,No Holiday,Thursday,Clear,0.44,0.4394,67.0,0.5821,26,197,223,Terlalu Lembab,weekdays
2011-10-20,Winter,2011,Oct,10,No Holiday,Thursday,Clear,0.46,0.4545,59.0,0.4478,25,105,130,Ideal,weekdays
2011-10-20,Winter,2011,Oct,11,No Holiday,Thursday,Clear,0.48,0.4697,55.00000000000001,0.5224,30,99,129,Ideal,weekdays
2011-10-20,Winter,2011,Oct,12,No Holiday,Thursday,Clear,0.48,0.4697,48.0,0.5224,28,171,199,Ideal,weekdays
2011-10-20,Winter,2011,Oct,13,No Holiday,Thursday,Clear,0.5,0.4848,45.0,0.5821,28,136,164,Ideal,weekdays
2011-10-20,Winter,2011,Oct,14,No Holiday,Thursday,Misty,0.48,0.4697,48.0,0.5522,38,117,155,Ideal,weekdays
2011-10-20,Winter,2011,Oct,15,No Holiday,Thursday,Misty,0.48,0.4697,51.0,0.4478,22,138,160,Ideal,weekdays
2011-10-20,Winter,2011,Oct,16,No Holiday,Thursday,Misty,0.48,0.4697,51.0,0.4478,31,203,234,Ideal,weekdays
2011-10-20,Winter,2011,Oct,17,No Holiday,Thursday,Misty,0.48,0.4697,48.0,0.3881,56,438,494,Ideal,weekdays
2011-10-20,Winter,2011,Oct,18,No Holiday,Thursday,Misty,0.46,0.4545,51.0,0.2985,39,430,469,Ideal,weekdays
2011-10-20,Winter,2011,Oct,19,No Holiday,Thursday,Clear,0.46,0.4545,51.0,0.3582,20,278,298,Ideal,weekdays
2011-10-20,Winter,2011,Oct,20,No Holiday,Thursday,Misty,0.46,0.4545,51.0,0.3284,34,207,241,Ideal,weekdays
2011-10-20,Winter,2011,Oct,21,No Holiday,Thursday,Clear,0.44,0.4394,51.0,0.2985,16,149,165,Ideal,weekdays
2011-10-20,Winter,2011,Oct,22,No Holiday,Thursday,Clear,0.44,0.4394,51.0,0.3284,22,106,128,Ideal,weekdays
2011-10-20,Winter,2011,Oct,23,No Holiday,Thursday,Clear,0.42,0.4242,57.99999999999999,0.2537,7,83,90,Ideal,weekdays
2011-10-21,Winter,2011,Oct,0,No Holiday,Friday,Clear,0.4,0.4091,62.0,0.2537,8,42,50,Ideal,weekdays
2011-10-21,Winter,2011,Oct,1,No Holiday,Friday,Clear,0.4,0.4091,62.0,0.2239,7,19,26,Ideal,weekdays
2011-10-21,Winter,2011,Oct,2,No Holiday,Friday,Clear,0.38,0.3939,66.0,0.1642,6,12,18,Terlalu Lembab,weekdays
2011-10-21,Winter,2011,Oct,3,No Holiday,Friday,Clear,0.36,0.3485,71.0,0.1343,0,7,7,Terlalu Lembab,weekdays
2011-10-21,Winter,2011,Oct,4,No Holiday,Friday,Clear,0.36,0.3485,71.0,0.1642,0,6,6,Terlalu Lembab,weekdays
2011-10-21,Winter,2011,Oct,5,No Holiday,Friday,Clear,0.34,0.3333,76.0,0.194,0,31,31,Terlalu Lembab,weekdays
2011-10-21,Winter,2011,Oct,6,No Holiday,Friday,Clear,0.36,0.3485,71.0,0.1642,7,78,85,Terlalu Lembab,weekdays
2011-10-21,Winter,2011,Oct,7,No Holiday,Friday,Clear,0.36,0.3485,71.0,0.1642,5,228,233,Terlalu Lembab,weekdays
2011-10-21,Winter,2011,Oct,8,No Holiday,Friday,Clear,0.4,0.4091,62.0,0.194,16,386,402,Ideal,weekdays
2011-10-21,Winter,2011,Oct,9,No Holiday,Friday,Misty,0.42,0.4242,57.99999999999999,0.1343,33,189,222,Ideal,weekdays
2011-10-21,Winter,2011,Oct,10,No Holiday,Friday,Clear,0.46,0.4545,51.0,0.1642,32,106,138,Ideal,weekdays
2011-10-21,Winter,2011,Oct,11,No Holiday,Friday,Clear,0.5,0.4848,45.0,0.2239,39,135,174,Ideal,weekdays
2011-10-21,Winter,2011,Oct,12,No Holiday,Friday,Clear,0.5,0.4848,45.0,0.2985,47,193,240,Ideal,weekdays
2011-10-21,Winter,2011,Oct,13,No Holiday,Friday,Clear,0.48,0.4697,48.0,0.3284,43,163,206,Ideal,weekdays
2011-10-21,Winter,2011,Oct,14,No Holiday,Friday,Clear,0.52,0.5,42.0,0.2985,67,131,198,Terlalu kering,weekdays
2011-10-21,Winter,2011,Oct,15,No Holiday,Friday,Clear,0.5,0.4848,45.0,0.2836,57,178,235,Ideal,weekdays
2011-10-21,Winter,2011,Oct,16,No Holiday,Friday,Clear,0.5,0.4848,45.0,0.2537,60,242,302,Ideal,weekdays
2011-10-21,Winter,2011,Oct,17,No Holiday,Friday,Misty,0.46,0.4545,51.0,0.2537,79,445,524,Ideal,weekdays
2011-10-21,Winter,2011,Oct,18,No Holiday,Friday,Misty,0.44,0.4394,54.0,0.2537,43,354,397,Ideal,weekdays
2011-10-21,Winter,2011,Oct,19,No Holiday,Friday,Misty,0.44,0.4394,54.0,0.3881,25,228,253,Ideal,weekdays
2011-10-21,Winter,2011,Oct,20,No Holiday,Friday,Misty,0.44,0.4394,54.0,0.2239,29,155,184,Ideal,weekdays
2011-10-21,Winter,2011,Oct,21,No Holiday,Friday,Clear,0.42,0.4242,57.99999999999999,0.1642,31,112,143,Ideal,weekdays
2011-10-21,Winter,2011,Oct,22,No Holiday,Friday,Clear,0.42,0.4242,54.0,0.1642,24,89,113,Ideal,weekdays
2011-10-21,Winter,2011,Oct,23,No Holiday,Friday,Clear,0.4,0.4091,62.0,0.2239,18,99,117,Ideal,weekdays
2011-10-22,Winter,2011,Oct,0,No Holiday,Saturday,Clear,0.4,0.4091,62.0,0.194,16,80,96,Ideal,weekend
2011-10-22,Winter,2011,Oct,1,No Holiday,Saturday,Clear,0.4,0.4091,62.0,0.194,20,50,70,Ideal,weekend
2011-10-22,Winter,2011,Oct,2,No Holiday,Saturday,Clear,0.4,0.4091,62.0,0.2537,6,25,31,Ideal,weekend
2011-10-22,Winter,2011,Oct,3,No Holiday,Saturday,Clear,0.4,0.4091,62.0,0.1343,1,19,20,Ideal,weekend
2011-10-22,Winter,2011,Oct,4,No Holiday,Saturday,Clear,0.38,0.3939,66.0,0.0896,4,4,8,Terlalu Lembab,weekend
2011-10-22,Winter,2011,Oct,5,No Holiday,Saturday,Clear,0.38,0.3939,66.0,0.0,1,7,8,Terlalu Lembab,weekend
2011-10-22,Winter,2011,Oct,6,No Holiday,Saturday,Clear,0.36,0.3788,71.0,0.0,1,17,18,Terlalu Lembab,weekend
2011-10-22,Winter,2011,Oct,7,No Holiday,Saturday,Clear,0.36,0.3636,76.0,0.1045,8,49,57,Terlalu Lembab,weekend
2011-10-22,Winter,2011,Oct,8,No Holiday,Saturday,Clear,0.4,0.4091,71.0,0.0,26,88,114,Terlalu Lembab,weekend
2011-10-22,Winter,2011,Oct,9,No Holiday,Saturday,Clear,0.42,0.4242,67.0,0.0896,47,122,169,Terlalu Lembab,weekend
2011-10-22,Winter,2011,Oct,10,No Holiday,Saturday,Misty,0.44,0.4394,62.0,0.1045,87,149,236,Ideal,weekend
2011-10-22,Winter,2011,Oct,11,No Holiday,Saturday,Misty,0.44,0.4394,62.0,0.1045,110,172,282,Ideal,weekend
2011-10-22,Winter,2011,Oct,12,No Holiday,Saturday,Clear,0.46,0.4545,55.00000000000001,0.0896,132,211,343,Ideal,weekend
2011-10-22,Winter,2011,Oct,13,No Holiday,Saturday,Clear,0.5,0.4848,45.0,0.0,136,186,322,Ideal,weekend
2011-10-22,Winter,2011,Oct,14,No Holiday,Saturday,Misty,0.48,0.4697,48.0,0.2239,133,177,310,Ideal,weekend
2011-10-22,Winter,2011,Oct,15,No Holiday,Saturday,Clear,0.48,0.4697,51.0,0.2239,159,223,382,Ideal,weekend
2011-10-22,Winter,2011,Oct,16,No Holiday,Saturday,Clear,0.5,0.4848,45.0,0.194,169,190,359,Ideal,weekend
2011-10-22,Winter,2011,Oct,17,No Holiday,Saturday,Clear,0.46,0.4545,55.00000000000001,0.1343,143,217,360,Ideal,weekend
2011-10-22,Winter,2011,Oct,18,No Holiday,Saturday,Clear,0.44,0.4394,54.0,0.0896,111,224,335,Ideal,weekend
2011-10-22,Winter,2011,Oct,19,No Holiday,Saturday,Clear,0.44,0.4394,67.0,0.0,47,173,220,Terlalu Lembab,weekend
2011-10-22,Winter,2011,Oct,20,No Holiday,Saturday,Clear,0.42,0.4242,67.0,0.0,48,111,159,Terlalu Lembab,weekend
2011-10-22,Winter,2011,Oct,21,No Holiday,Saturday,Clear,0.4,0.4091,76.0,0.0,37,120,157,Terlalu Lembab,weekend
2011-10-22,Winter,2011,Oct,22,No Holiday,Saturday,Clear,0.4,0.4091,76.0,0.0,30,114,144,Terlalu Lembab,weekend
2011-10-22,Winter,2011,Oct,23,No Holiday,Saturday,Clear,0.38,0.3939,82.0,0.0,27,81,108,Terlalu Lembab,weekend
2011-10-23,Winter,2011,Oct,0,No Holiday,Sunday,Clear,0.36,0.3788,87.0,0.0,24,64,88,Terlalu Lembab,weekend
2011-10-23,Winter,2011,Oct,1,No Holiday,Sunday,Clear,0.36,0.3788,87.0,0.0,11,60,71,Terlalu Lembab,weekend
2011-10-23,Winter,2011,Oct,2,No Holiday,Sunday,Clear,0.34,0.3485,87.0,0.0896,10,40,50,Terlalu Lembab,weekend
2011-10-23,Winter,2011,Oct,3,No Holiday,Sunday,Clear,0.34,0.3636,87.0,0.0,15,31,46,Terlalu Lembab,weekend
2011-10-23,Winter,2011,Oct,4,No Holiday,Sunday,Clear,0.34,0.3636,87.0,0.0,5,1,6,Terlalu Lembab,weekend
2011-10-23,Winter,2011,Oct,5,No Holiday,Sunday,Clear,0.32,0.3485,87.0,0.0,1,2,3,Terlalu Lembab,weekend
2011-10-23,Winter,2011,Oct,6,No Holiday,Sunday,Clear,0.32,0.3333,87.0,0.1045,0,12,12,Terlalu Lembab,weekend
2011-10-23,Winter,2011,Oct,7,No Holiday,Sunday,Clear,0.34,0.3485,87.0,0.0896,3,18,21,Terlalu Lembab,weekend
2011-10-23,Winter,2011,Oct,8,No Holiday,Sunday,Clear,0.36,0.3485,87.0,0.1343,32,56,88,Terlalu Lembab,weekend
2011-10-23,Winter,2011,Oct,9,No Holiday,Sunday,Clear,0.4,0.4091,76.0,0.0,48,95,143,Terlalu Lembab,weekend
2011-10-23,Winter,2011,Oct,10,No Holiday,Sunday,Clear,0.42,0.4242,71.0,0.0896,104,185,289,Terlalu Lembab,weekend
2011-10-23,Winter,2011,Oct,11,No Holiday,Sunday,Clear,0.46,0.4545,72.0,0.1642,131,202,333,Terlalu Lembab,weekend
2011-10-23,Winter,2011,Oct,12,No Holiday,Sunday,Clear,0.5,0.4848,59.0,0.2537,164,249,413,Ideal,weekend
2011-10-23,Winter,2011,Oct,13,No Holiday,Sunday,Clear,0.52,0.5,55.00000000000001,0.194,160,255,415,Ideal,weekend
2011-10-23,Winter,2011,Oct,14,No Holiday,Sunday,Clear,0.52,0.5,55.00000000000001,0.2239,192,216,408,Ideal,weekend
2011-10-23,Winter,2011,Oct,15,No Holiday,Sunday,Clear,0.52,0.5,52.0,0.1642,171,216,387,Ideal,weekend
2011-10-23,Winter,2011,Oct,16,No Holiday,Sunday,Clear,0.52,0.5,55.00000000000001,0.194,188,217,405,Ideal,weekend
2011-10-23,Winter,2011,Oct,17,No Holiday,Sunday,Clear,0.5,0.4848,63.0,0.1343,120,220,340,Ideal,weekend
2011-10-23,Winter,2011,Oct,18,No Holiday,Sunday,Clear,0.5,0.4848,63.0,0.1045,88,196,284,Ideal,weekend
2011-10-23,Winter,2011,Oct,19,No Holiday,Sunday,Clear,0.46,0.4545,77.0,0.0,53,140,193,Terlalu Lembab,weekend
2011-10-23,Winter,2011,Oct,20,No Holiday,Sunday,Clear,0.44,0.4394,72.0,0.0896,32,112,144,Terlalu Lembab,weekend
2011-10-23,Winter,2011,Oct,21,No Holiday,Sunday,Clear,0.44,0.4394,72.0,0.0896,24,75,99,Terlalu Lembab,weekend
2011-10-23,Winter,2011,Oct,22,No Holiday,Sunday,Clear,0.42,0.4242,77.0,0.1045,25,69,94,Terlalu Lembab,weekend
2011-10-23,Winter,2011,Oct,23,No Holiday,Sunday,Clear,0.42,0.4242,77.0,0.1642,18,31,49,Terlalu Lembab,weekend
2011-10-24,Winter,2011,Oct,0,No Holiday,Monday,Clear,0.42,0.4242,77.0,0.0,6,26,32,Terlalu Lembab,weekdays
2011-10-24,Winter,2011,Oct,1,No Holiday,Monday,Clear,0.4,0.4091,82.0,0.1343,7,8,15,Terlalu Lembab,weekdays
2011-10-24,Winter,2011,Oct,2,No Holiday,Monday,Clear,0.4,0.4091,87.0,0.1045,1,6,7,Terlalu Lembab,weekdays
2011-10-24,Winter,2011,Oct,3,No Holiday,Monday,Clear,0.4,0.4091,82.0,0.0896,1,3,4,Terlalu Lembab,weekdays
2011-10-24,Winter,2011,Oct,4,No Holiday,Monday,Clear,0.4,0.4091,82.0,0.0,1,5,6,Terlalu Lembab,weekdays
2011-10-24,Winter,2011,Oct,5,No Holiday,Monday,Clear,0.38,0.3939,87.0,0.0,2,19,21,Terlalu Lembab,weekdays
2011-10-24,Winter,2011,Oct,6,No Holiday,Monday,Clear,0.4,0.4091,87.0,0.1045,3,83,86,Terlalu Lembab,weekdays
2011-10-24,Winter,2011,Oct,7,No Holiday,Monday,Misty,0.38,0.3939,94.0,0.1045,11,274,285,Terlalu Lembab,weekdays
2011-10-24,Winter,2011,Oct,8,No Holiday,Monday,Misty,0.42,0.4242,88.0,0.1642,20,378,398,Terlalu Lembab,weekdays
2011-10-24,Winter,2011,Oct,9,No Holiday,Monday,Misty,0.44,0.4394,82.0,0.1642,29,166,195,Terlalu Lembab,weekdays
2011-10-24,Winter,2011,Oct,10,No Holiday,Monday,Misty,0.46,0.4545,82.0,0.2537,47,82,129,Terlalu Lembab,weekdays
2011-10-24,Winter,2011,Oct,11,No Holiday,Monday,Misty,0.5,0.4848,72.0,0.1642,59,109,168,Terlalu Lembab,weekdays
2011-10-24,Winter,2011,Oct,12,No Holiday,Monday,Misty,0.52,0.5,68.0,0.1045,64,156,220,Terlalu Lembab,weekdays
2011-10-24,Winter,2011,Oct,13,No Holiday,Monday,Misty,0.54,0.5152,64.0,0.2239,60,138,198,Ideal,weekdays
2011-10-24,Winter,2011,Oct,14,No Holiday,Monday,Misty,0.54,0.5152,64.0,0.194,63,143,206,Ideal,weekdays
2011-10-24,Winter,2011,Oct,15,No Holiday,Monday,Clear,0.56,0.5303,60.0,0.1642,52,125,177,Ideal,weekdays
2011-10-24,Winter,2011,Oct,16,No Holiday,Monday,Clear,0.54,0.5152,64.0,0.194,68,242,310,Ideal,weekdays
2011-10-24,Winter,2011,Oct,17,No Holiday,Monday,Clear,0.52,0.5,68.0,0.1343,87,527,614,Terlalu Lembab,weekdays
2011-10-24,Winter,2011,Oct,18,No Holiday,Monday,Clear,0.54,0.5152,60.0,0.0896,58,428,486,Ideal,weekdays
2011-10-24,Winter,2011,Oct,19,No Holiday,Monday,Light_rainsnow,0.48,0.4697,82.0,0.0,25,212,237,Terlalu Lembab,weekdays
2011-10-24,Winter,2011,Oct,20,No Holiday,Monday,Clear,0.48,0.4697,82.0,0.1045,11,118,129,Terlalu Lembab,weekdays
2011-10-24,Winter,2011,Oct,21,No Holiday,Monday,Clear,0.46,0.4545,87.0,0.1045,12,114,126,Terlalu Lembab,weekdays
2011-10-24,Winter,2011,Oct,22,No Holiday,Monday,Clear,0.48,0.4697,75.0,0.1642,3,76,79,Terlalu Lembab,weekdays
2011-10-24,Winter,2011,Oct,23,No Holiday,Monday,Clear,0.46,0.4545,77.0,0.0896,9,50,59,Terlalu Lembab,weekdays
2011-10-25,Winter,2011,Oct,0,No Holiday,Tuesday,Clear,0.44,0.4394,77.0,0.1343,4,26,30,Terlalu Lembab,weekdays
2011-10-25,Winter,2011,Oct,1,No Holiday,Tuesday,Clear,0.44,0.4394,77.0,0.1343,5,6,11,Terlalu Lembab,weekdays
2011-10-25,Winter,2011,Oct,2,No Holiday,Tuesday,Clear,0.42,0.4242,82.0,0.1343,2,3,5,Terlalu Lembab,weekdays
2011-10-25,Winter,2011,Oct,3,No Holiday,Tuesday,Clear,0.4,0.4091,87.0,0.0,1,3,4,Terlalu Lembab,weekdays
2011-10-25,Winter,2011,Oct,4,No Holiday,Tuesday,Clear,0.38,0.3939,87.0,0.1343,0,5,5,Terlalu Lembab,weekdays
2011-10-25,Winter,2011,Oct,5,No Holiday,Tuesday,Clear,0.38,0.3939,87.0,0.1343,0,24,24,Terlalu Lembab,weekdays
2011-10-25,Winter,2011,Oct,6,No Holiday,Tuesday,Clear,0.38,0.3939,82.0,0.1045,3,95,98,Terlalu Lembab,weekdays
2011-10-25,Winter,2011,Oct,7,No Holiday,Tuesday,Clear,0.4,0.4091,76.0,0.194,15,299,314,Terlalu Lembab,weekdays
2011-10-25,Winter,2011,Oct,8,No Holiday,Tuesday,Clear,0.44,0.4394,72.0,0.0,25,383,408,Terlalu Lembab,weekdays
2011-10-25,Winter,2011,Oct,9,No Holiday,Tuesday,Clear,0.48,0.4697,55.00000000000001,0.2239,29,194,223,Ideal,weekdays
2011-10-25,Winter,2011,Oct,10,No Holiday,Tuesday,Clear,0.5,0.4848,51.0,0.2537,26,102,128,Ideal,weekdays
2011-10-25,Winter,2011,Oct,11,No Holiday,Tuesday,Clear,0.52,0.5,48.0,0.2836,46,120,166,Ideal,weekdays
2011-10-25,Winter,2011,Oct,12,No Holiday,Tuesday,Clear,0.54,0.5152,39.0,0.3582,35,165,200,Terlalu kering,weekdays
2011-10-25,Winter,2011,Oct,13,No Holiday,Tuesday,Clear,0.56,0.5303,37.0,0.3881,37,161,198,Terlalu kering,weekdays
